session_id,target
1,0.0022097711663854784
2,4.809539644602195e-09
3,1.872835937550697e-08
4,2.3542848583338123e-08
5,3.13073673884022e-05
6,0.00021846358561897872
7,0.0005479171453604213
8,0.00013227325684544858
9,0.0007951631330300367
10,0.1031346081788516
11,3.0365708874950413e-05
12,8.643714606537059e-05
13,0.00043761623072129764
14,0.35768566321738804
15,5.020183107391262e-05
16,0.0040088761534492045
17,0.01520133448684104
18,3.1925977316232496e-05
19,0.0009340323593895372
20,2.7298354109186976e-07
21,0.06231333517117405
22,5.554391888966804e-08
23,2.8669269924534587e-05
24,0.0003386130117318868
25,0.07176753454176939
26,4.598206588819739e-09
27,0.000627761926711009
28,3.690895320151922e-07
29,0.0145696275823616
30,0.00011075412824603565
31,0.013673866428943318
32,0.043834585087431904
33,0.0006206265753694893
34,9.342976211516008e-08
35,0.013395708753920871
36,0.00032653886981095354
37,6.202184466404525e-09
38,1.3750416996334261e-08
39,0.00011075412824603565
40,3.000069662187506e-05
41,0.0004425859402982047
42,0.0012581124557512645
43,1.8722305965880787e-06
44,1.4062748104069663e-05
45,0.24365333351099577
46,8.731141016297042e-06
47,0.00925491588137779
48,0.0005912720569428251
49,2.510273771247028e-05
50,9.502892457344945e-06
51,1.2407634697415993e-07
52,6.010898611560236e-06
53,0.03573178020786615
54,0.00010328964742901133
55,6.14903438083151e-06
56,0.001804776872721285
57,1.1775726130261992e-06
58,1.5453394115933698e-05
59,1.5886354703731627e-05
60,6.635872628765399e-06
61,9.052138654405397e-06
62,0.0013678126273163518
63,1.5021220754647524e-05
64,3.2160645610950216e-05
65,7.065376697911247e-06
66,1.1960264566124606e-07
67,0.00019603164134281414
68,0.00015696923834381693
69,0.09147678887748992
70,0.00014673026848090632
71,0.0002719778709011167
72,1.5886354703731627e-05
73,0.030186419218786727
74,4.809539644602195e-09
75,2.887309125911691e-05
76,0.0003599892355397501
77,0.00017103782477454114
78,0.0015257544751360514
79,7.263443191937463e-06
80,0.0001224875060440528
81,2.3608558010583468e-05
82,3.9118964635162134e-05
83,3.7343226246402955e-08
84,0.24979451685787699
85,1.3634214989683093e-05
86,6.215267530216247e-07
87,0.0011987191707054639
88,0.0005872322813994775
89,0.0003146028989548007
90,0.01807097265405675
91,0.00013073138319069668
92,9.617805301254955e-06
93,0.03279631589314702
94,0.0008488562080489902
95,0.03878481429872588
96,3.3868247685005555e-08
97,9.707295704054315e-05
98,6.852065597949649e-05
99,2.1821367924561738e-05
100,0.00010112844280046533
101,0.0005102748642098296
102,0.07066697932931101
103,0.0022696680819169293
104,0.00238736879051127
105,3.734862121400801e-06
106,0.00027821989498499715
107,0.00033275356542432556
108,1.9320506743699528e-05
109,1.8134937452830762e-05
110,9.305837346368388e-05
111,0.00014644598557077184
112,2.575741753806952e-07
113,0.015397898674249899
114,6.6796024670596406e-06
115,0.00013012335392319015
116,0.0008126589238280567
117,0.0014490743377351721
118,0.004409418912211845
119,0.009802754640968355
120,0.00014705537826637316
121,3.891217051596216e-05
122,0.00011075412824603565
123,0.00028361006100768404
124,2.3090429561261823e-05
125,0.0016320692566634785
126,4.571353972434487e-07
127,5.225825822850411e-09
128,0.0003546955351379828
129,0.0030233609146613975
130,0.0012011069111411649
131,0.013182415178457004
132,0.0005479171453604213
133,0.0008458263480560736
134,1.5117251418042352e-06
135,6.04208190343713e-06
136,3.2160645610950216e-05
137,0.00032220454340136046
138,0.0016289085767688567
139,8.236918721170405e-07
140,0.0005441429463293245
141,3.2392933379578688e-09
142,0.000302290152546524
143,0.0002982087853668237
144,0.0007737823894607659
145,4.809539644602195e-09
146,0.011465141365627278
147,0.00036661968905308894
148,0.0005003371706838852
149,0.00038878649025204844
150,0.06116550275230505
151,6.870580340182558e-06
152,0.029655101447656422
153,0.0016344061106092036
154,0.0025934183629413208
155,1.56138002256543e-05
156,7.60287080743418e-05
157,7.62841743973418e-05
158,3.2160645610950216e-05
159,1.4057194279914436e-06
160,0.00011075412824603565
161,0.0011892536163485717
162,5.2362586042279535e-05
163,0.00012425426935245616
164,0.0010183238773132052
165,6.562274077819989e-08
166,2.2391773496050162e-05
167,0.0036754088662465084
168,0.00038878649025204844
169,0.00039247516286548264
170,0.00020972256606385721
171,0.0007316483483934312
172,0.00014094651897863215
173,5.461820824029484e-05
174,0.0002026440667366507
175,0.13205633006379075
176,0.000583867689728448
177,0.005364441344720142
178,2.2697095778205708e-07
179,2.0666999304662434e-05
180,0.00010134641801219108
181,0.000711471444303516
182,0.05227511214349621
183,0.00012973962381041334
184,7.355065251704373e-06
185,0.0002489108446801268
186,3.421051692196293e-05
187,1.950676031383896e-06
188,8.762090734923246e-07
189,0.0010203580786412657
190,1.2430382861249843e-05
191,0.0003205987118404016
192,0.0003562186622548652
193,0.0006429396187241286
194,0.029447004559155113
195,0.00033044619066496746
196,3.523098763720039e-09
197,0.00023054213947781762
198,0.0013926346727754925
199,0.004435670414091002
200,8.141520559241406e-06
201,8.731141016297042e-06
202,0.02275533589442827
203,4.571353972434487e-07
204,0.0020704958810737334
205,0.0019660944449084315
206,7.232217854704678e-10
207,3.1135936169731884e-05
208,0.05696864412787466
209,1.0601550714255056e-05
210,0.0017715339738296448
211,0.00034745046204068974
212,0.008576013074383463
213,3.8666735905084976e-05
214,0.018069943410482216
215,0.055407453284598236
216,0.001460065817741859
217,0.022126327878214197
218,0.00039247516286548264
219,0.004708449197290618
220,0.0003848501789331693
221,0.0005672307009137253
222,0.00032519250319850324
223,0.016079126544808486
224,0.00039247516286548264
225,0.03120387807152231
226,0.002919457720677011
227,0.00043578943140154145
228,2.3920128620490348e-05
229,9.781687240852337e-05
230,0.00031217521994487046
231,1.993879917410866e-06
232,9.046795449584682e-05
233,3.198826611572261e-05
234,0.004683185760668999
235,2.0658323496678126e-05
236,0.004189996762774199
237,0.00040345124648761876
238,0.00039851727122628913
239,0.00011075412824603565
240,0.0028267767672149895
241,7.355065251704373e-06
242,6.077725821157203e-08
243,1.9588720707439652e-08
244,6.422749960370134e-05
245,4.665413819397452e-05
246,1.516432390408117e-06
247,0.04446939855946658
248,9.655900990647123e-05
249,1.9757978617288985e-06
250,8.139841058162356e-05
251,0.07863358512367742
252,0.00015847767619994775
253,2.979339146121058e-05
254,0.03120387807152231
255,6.83978384822174e-05
256,1.0061979839410412e-09
257,0.002410903997054514
258,0.003927835977219682
259,0.001216999717107539
260,0.026423293187198042
261,3.770032908964899e-05
262,0.05696864412787466
263,6.40981244888857e-05
264,0.00038878649025204844
265,0.0006620338951619566
266,1.693474264171804e-06
267,5.706241104165297e-13
268,1.11176402738654e-05
269,0.0002240428706191352
270,9.936294530491281e-05
271,1.415200928875313e-05
272,0.00042302861365626967
273,2.660628460843911e-05
274,0.000783163509073257
275,0.0015709158964253267
276,4.090431091362039e-08
277,0.00036702987940010547
278,0.009331968009810173
279,9.943125888763984e-06
280,0.000716350619079286
281,7.86592919645009e-06
282,0.00038955604097180423
283,0.0005766105700853691
284,4.865863136204227e-06
285,3.828121895696687e-05
286,7.708708681659691e-10
287,0.00032357675583064645
288,1.637175847973801e-06
289,0.00019254721245537138
290,7.065376697911247e-06
291,0.06416669965236073
292,0.0003449986860536137
293,0.00131000289787919
294,3.0228301840079348e-05
295,8.281747703956721e-05
296,8.912620425966898e-05
297,5.5130286385548586e-05
298,4.551513449063421e-08
299,2.137477153683373e-07
300,8.88904649879685e-05
301,7.065376697911247e-06
302,1.0079532604479657e-05
303,8.323676195412473e-08
304,0.01278015095627214
305,0.06445632329232202
306,5.298319473139907e-05
307,0.0009278981686922478
308,0.0012372185427222016
309,0.0006019577157040118
310,5.259340092041989e-05
311,0.0018016765329628977
312,0.007314013617080124
313,0.005705362869587782
314,5.9916100686179636e-05
315,1.0680978605348497e-05
316,1.7269028248258406e-06
317,0.001304079271174733
318,6.059433379155313e-05
319,3.0560900022951145e-05
320,1.3389323135235246e-06
321,0.0012904044522754129
322,9.27049820905616e-05
323,9.03199788779205e-05
324,0.009253525883619499
325,0.006289883394961223
326,0.0020026894820669894
327,4.493058646638617e-05
328,0.0024160405831264685
329,0.00011075412824603565
330,1.119550229433633e-05
331,0.012737015086098986
332,0.012876957072585793
333,0.18687987690670646
334,1.8964067223283614e-05
335,0.0001730995513819665
336,0.0010185987135706827
337,0.022423891435288338
338,0.012514937758041696
339,2.8235716970431728e-05
340,0.001444173064324074
341,6.305159142846455e-06
342,0.0016365092968758472
343,0.0005333078818273446
344,0.003721192167566837
345,0.0009388019378008062
346,0.0025570253949873207
347,0.4107487201889232
348,2.200252605898334e-05
349,6.702155256890877e-07
350,0.0034217411760777442
351,0.0003396048419775079
352,0.014516216194826579
353,0.01439335075258038
354,0.00020024449378093818
355,0.0026236436343892696
356,0.0022602464997255197
357,4.11946727955523e-05
358,4.809539644602195e-09
359,0.04446939855946658
360,5.042886461040672e-06
361,0.07007942794134946
362,0.03878481429872588
363,0.0009590216781036799
364,0.02619522111432898
365,3.1185118195733564e-09
366,3.110987981726065e-09
367,2.738074402293904e-08
368,0.0018630671117075813
369,0.0021432222317784894
370,0.00014856506051298717
371,0.0005479171453604213
372,1.0566626912019887e-05
373,7.76013308168057e-08
374,4.236816383207349e-09
375,0.0005304561677444066
376,0.0011248907187179332
377,6.521036042866666e-05
378,1.7865084191312107e-08
379,1.946444138690653e-05
380,0.0003546955351379828
381,0.0001730995513819665
382,0.001191532469310493
383,2.9738339641048675e-06
384,0.0005534089267373817
385,0.0005715065735135574
386,7.495090103050576e-05
387,0.00029137654538865577
388,0.0007617385198361523
389,4.104229308753112e-05
390,0.0003839796662917939
391,5.685081500409147e-07
392,0.00013156114678492098
393,0.0005479171453604213
394,3.1422755132371578e-06
395,0.00014442369896372376
396,8.501834840903069e-05
397,1.907840633743694e-06
398,9.031687351545765e-05
399,1.0232997229019166e-08
400,1.114150867179094e-05
401,3.027965096850008e-08
402,2.396498438923855e-05
403,1.3383790143590336e-05
404,0.08808314743318517
405,5.5198702923571504e-05
406,0.00849195275726624
407,0.0008423254587422894
408,3.1422755132371578e-06
409,0.0009622171023375795
410,2.3275467499393926e-05
411,1.8780272525803756e-05
412,0.0005363487108147277
413,0.0004027905218680928
414,2.022480136727201e-08
415,1.9525125653461756e-09
416,0.0012651338027302858
417,0.0011085559393924562
418,4.14738771719221e-08
419,1.5777254831546402e-07
420,0.00019303708171801296
421,0.0007915371703340053
422,0.0005479171453604213
423,3.3868247685005555e-08
424,0.00016033816575012632
425,1.1958623721021312e-08
426,0.9096131669223358
427,3.219088247892534e-06
428,1.9037696412983964e-09
429,0.07644944039187045
430,0.00011075412824603565
431,7.355065251704373e-06
432,0.0033192374370905847
433,1.9440710505837043e-06
434,0.00027779792528109256
435,0.00018756182443488293
436,0.00016087798071906482
437,0.0017137082263720884
438,0.0014502085220604124
439,0.0014384300671340317
440,1.7994032324271021e-09
441,0.0003716700293415785
442,0.0008269018240463134
443,2.9649472035888645e-05
444,0.00024175287667306273
445,0.004889362645697356
446,0.0006418044658738994
447,3.2476677498386563e-06
448,0.02060977890602287
449,0.0055129341903852064
450,5.156619274035224e-05
451,0.0002362440808115777
452,0.0006885021755993136
453,8.12462504027902e-05
454,3.706975706293669e-08
455,0.0001389597254722101
456,3.6648976269492392e-06
457,0.00047645361578789875
458,3.805001975076936e-05
459,0.0004991912655444207
460,0.07253647763266612
461,0.0003546955351379828
462,1.4114323326379502e-06
463,2.1447016427673543e-07
464,0.00027395820916065893
465,0.0014621053194795765
466,1.946444138690653e-05
467,9.984834632596776e-05
468,1.27069196793383e-05
469,0.0037789077004761074
470,0.005155336234068052
471,0.006549413933411847
472,2.0580493895737528e-08
473,0.00039247516286548264
474,3.3959110852341864e-07
475,0.012823749995713387
476,2.2570974225686323e-08
477,0.0006185589771240268
478,6.559609958534165e-05
479,0.24786551538048684
480,8.665017893928937e-06
481,0.002904234769228589
482,0.008328252138252052
483,0.001983660578905154
484,0.0005198693109411644
485,0.004874655167341275
486,2.694197650233938e-05
487,0.0008792383845984441
488,4.199113504814667e-05
489,0.00022821433037850918
490,3.1576396907664766e-07
491,0.0018775635265161005
492,0.0002799007344415887
493,0.0001730995513819665
494,4.7781554359513455e-06
495,1.8450635395416194e-05
496,0.021726937048785384
