session_id,target
1,0.005970590614378638
2,0.0003007041001916233
3,0.0006384678022484824
4,0.0004914120751626873
5,0.001238058125564042
6,0.0027765023099956382
7,0.0038777967619715377
8,0.001556402301711425
9,0.0020833876096537636
10,0.05818821660081331
11,0.0012092010998005632
12,0.0015991970222429533
13,0.0025839296617555926
14,0.23443068762718225
15,0.0025698188283423675
16,0.005582808933432562
17,0.004053067994642306
18,0.0010132419671234289
19,0.005149219377385621
20,0.0003735453587096643
21,0.03360569275950497
22,0.0005511358124156544
23,0.0011762429522675939
24,0.0035647005256968915
25,0.032487786868444876
26,0.00048268707302891065
27,0.003457290073349548
28,0.0013157336069585265
29,0.01225344600018703
30,0.002634071675051212
31,0.013845624348040549
32,0.017657298830283295
33,0.0033547908873359064
34,0.0003908691547639361
35,0.0076411050834345766
36,0.0023331781271479553
37,0.0005621161778034444
38,0.0002910147158157365
39,0.002634071675051212
40,0.0009363793336082199
41,0.003273741582337291
42,0.003478869110845426
43,0.0010888384030560447
44,0.0005664715382768399
45,0.030450333485787656
46,0.0013677884446324934
47,0.00945438806500062
48,0.0054424188613255015
49,0.0013477537939174597
50,0.0015340685954843647
51,0.0006771777804100601
52,0.0009020992012302982
53,0.035122674069081566
54,0.0018755358074100134
55,0.003057274574096953
56,0.008529845206871561
57,0.0010880038853747838
58,0.0012791189983341932
59,0.0007986082978610867
60,0.0003791696909575558
61,0.0020145506774307234
62,0.01255936186884533
63,0.0016341953749028188
64,0.003683545469714342
65,0.0006798258577317529
66,0.00044404889956523545
67,0.0072317227682447294
68,0.0010614438535458165
69,0.09243773352900334
70,0.002260666873316505
71,0.0023587737878977806
72,0.0007986082978610867
73,0.030466816877471044
74,0.0003007041001916233
75,0.0010860967150694797
76,0.0019375839661186064
77,0.0015933718247730104
78,0.0023034728861419597
79,0.0011736568130677415
80,0.0008060230939807801
81,0.0015807839224879219
82,0.0011756573583767693
83,0.001093583683848083
84,0.2240274917896864
85,0.001191026802345248
86,0.0003801636471863237
87,0.003881306497890169
88,0.0026544307036534646
89,0.0019048098225495638
90,0.08789496871150028
91,0.0018343752503056823
92,0.000806908732998326
93,0.030653817828261126
94,0.003138182392989477
95,0.01997497185117648
96,0.00032702549775639653
97,0.003234277596244852
98,0.001039817053176792
99,0.0023239881137012597
100,0.001948647398007618
101,0.0017685576595298568
102,0.03257246797840845
103,0.008377711642002178
104,0.02047057580589432
105,0.0015589578209246387
106,0.002243998276984392
107,0.001677998717493685
108,0.001756960408398332
109,0.0017807797067964063
110,0.0022621957644623986
111,0.0028357419861201588
112,0.000858737271204563
113,0.014632661453075409
114,0.0008578136973070178
115,0.003653080899458898
116,0.0010982704873499782
117,0.005650714523573739
118,0.005983917867946992
119,0.001216773984259356
120,0.002606900825330422
121,0.001118973594797331
122,0.002634071675051212
123,0.002675472454503772
124,0.0017470851051161302
125,0.0028467922053029455
126,0.00047504673388689084
127,0.00036348156061899033
128,0.0017945855461878135
129,0.0038613123110851706
130,0.0036103043603309425
131,0.008620032935947472
132,0.0038777967619715377
133,0.0019466525037435255
134,0.0009865060418216896
135,0.0013812230301790541
136,0.0036846675905343688
137,0.0017756925685998273
138,0.004758218075242004
139,0.0007426255725291423
140,0.0036370503521142
141,0.0002935150345514599
142,0.0017765716245811659
143,0.004343424652419784
144,0.0020591822195095014
145,0.0003007041001916233
146,0.01641844902557892
147,0.0037775529867472217
148,0.0035171195696021566
149,0.0037612982944599123
150,0.018254401605577886
151,0.0010714328169391068
152,0.014441328023037924
153,0.0038880312329406252
154,0.007845742398738748
155,0.002046583915287758
156,0.0024148466805551092
157,0.0026019133450723574
158,0.0036846675905343688
159,0.00041163305967393236
160,0.002634071675051212
161,0.0033760295869214754
162,0.0007976531262276608
163,0.0020316710033334157
164,0.003444962494524292
165,0.0012206961495703206
166,0.0019103664296187292
167,0.008547670221568772
168,0.0037586445325497836
169,0.0016512114301375587
170,0.002616871332253185
171,0.0021737063956586192
172,0.0008231137643373868
173,0.001554294404610834
174,0.00103116865206587
175,0.3668014865225401
176,0.003630741537606389
177,0.013991441322881572
178,0.00042858019008203845
179,0.0015892821648105912
180,0.0031450468355933704
181,0.005801626595797368
182,0.023427595457364423
183,0.00164559994292852
184,0.000655856102076658
185,0.01979375762049404
186,0.0021331313575154473
187,0.001565714163505267
188,0.0005454096217370817
189,0.0037466239628927704
190,0.0040463908840996715
191,0.0016890748119569904
192,0.0036631423567433465
193,0.0032325197695954717
194,0.02087242847584911
195,0.002429823941973133
196,0.0002840233746530694
197,0.002867162088879698
198,0.0018845269075435736
199,0.00710682182093688
200,0.0007733827585753301
201,0.0013677884446324934
202,0.033527001281084955
203,0.0006216900978975952
204,0.002894788921491901
205,0.011682363555728804
206,0.0003069504420074123
207,0.002047678138149594
208,0.02757202596315823
209,0.0005785073453914827
210,0.009783591997192764
211,0.0011402786300201914
212,0.004578972330898866
213,0.001095969616748563
214,0.005690904906917525
215,0.03525041364826029
216,0.003640153181646089
217,0.010533153349236934
218,0.0016512114301375587
219,0.008525123226820046
220,0.004140372433128158
221,0.003035815027870536
222,0.0037758867194413
223,0.011468944632957988
224,0.0016512114301375587
225,0.03444463140434724
226,0.006077244423433757
227,0.005512809910368539
228,0.0012521905135488775
229,0.0014459979026952385
230,0.0015301217475225475
231,0.001963065643003649
232,0.002284420717349742
233,0.0017866003675054555
234,0.00653366872461269
235,0.0010037270329273057
236,0.008773855312234242
237,0.0035358821844795538
238,0.001895832507235667
239,0.002634071675051212
240,0.006419708496137474
241,0.0006581203213692216
242,0.0005015671727669407
243,0.0006599341934759212
244,0.002807941136994082
245,0.0005103929419731264
246,0.0011201126811120176
247,0.0208312065383146
248,0.002400281518174477
249,0.000394952684820505
250,0.001723434160086785
251,0.048040480821341436
252,0.002669065831182222
253,0.002411594566350799
254,0.02724360351151035
255,0.010428279359588857
256,0.0001811486568340867
257,0.006575854765719119
258,0.004316061858583348
259,0.0026640220898786595
260,0.016534956069161527
261,0.0009748508782713242
262,0.03442281179466639
263,0.0021919174985772475
264,0.0037570570683135847
265,0.004035983826997869
266,0.002031646792919368
267,0.00016965372383209962
268,0.0008064095604042305
269,0.002303196951081614
270,0.0009393532399879839
271,0.0014579396452739939
272,0.003750429767930548
273,0.0008643282593697437
274,0.0016627380410916663
275,0.004496696873883106
276,0.0005544533610884042
277,0.0016690174290892265
278,0.008561369041028681
279,0.0020806383171377302
280,0.0018009623851935042
281,0.000639731246352434
282,0.0017146537607873823
283,0.003629183049804836
284,0.0006863713717649284
285,0.002403981856209659
286,0.0005478841815913718
287,0.0033538985109339394
288,0.0014259204789529266
289,0.0025607714540765224
290,0.0006771315781904867
291,0.030270438199015644
292,0.003380128985008962
293,0.0046099684921949964
294,0.0009033049986320331
295,0.0024009397555060283
296,0.0012684838921301173
297,0.003427827397983818
298,0.0017798703849269235
299,0.0011709367999644257
300,0.0027334621955446723
301,0.0006655314375888894
302,0.0015481994159830211
303,0.001370572137054155
304,0.0021541847105862643
305,0.031227547057794576
306,0.002299385465506535
307,0.003259697950264721
308,0.00413323352339915
309,0.001718888170833326
310,0.0027148325206516493
311,0.004362010393539512
312,0.00453797104873445
313,0.028108226204334487
314,0.0014183463924302207
315,0.0021321149564881604
316,0.0010108781574242572
317,0.0032073601955088663
318,0.0028088697162709413
319,0.0033091028482533378
320,0.0007030902071245173
321,0.0022570357156950207
322,0.002059558998646966
323,0.0012612298715485662
324,0.002290164476027434
325,0.0047477450648986666
326,0.0022906749380747805
327,0.0012154346333276477
328,0.0039054808375454746
329,0.002634071675051212
330,0.0005647616752803044
331,0.01252864728431447
332,0.01184108063505911
333,0.2137931611482861
334,0.004718224028791206
335,0.001476412862764241
336,0.0030405588167731865
337,0.005996395417434805
338,0.005521673724498969
339,0.002186554666128687
340,0.00468607798005267
341,0.0009923246807899753
342,0.003728915330223769
343,0.0017874904665506495
344,0.008033022595435386
345,0.0038945010021726643
346,0.007883854261259973
347,0.68772632876765
348,0.0009417743966498022
349,0.0028477634367451263
350,0.016529079385019966
351,0.0018464636592366835
352,0.022356984788457122
353,0.06117335365149817
354,0.0034734798245762044
355,0.005592024805613318
356,0.009230582895936977
357,0.001314277356404124
358,0.0003007041001916233
359,0.0185583698175725
360,0.0013351463287888362
361,0.06850651543058875
362,0.023403292315625195
363,0.006383345364937035
364,0.02490219286375101
365,0.00028517109765931143
366,0.0004166374245441043
367,0.0002943791935841656
368,0.0032634593227578914
369,0.0037617076641698515
370,0.0020184943663841366
371,0.0038777967619715377
372,0.0015973360661112733
373,0.00026388594018144816
374,0.0006913589522819041
375,0.0028924041292748394
376,0.00364616556517856
377,0.002132914546363305
378,0.0007883684822090472
379,0.002706342440324654
380,0.0017857234365982787
381,0.001476412862764241
382,0.00565527135628188
383,0.0007269937661933357
384,0.0038090954683008783
385,0.003648262523128245
386,0.001214927344894011
387,0.002355800382868389
388,0.002285289376657286
389,0.001888664291698322
390,0.0011763562870824866
391,0.0006822803124554978
392,0.0024465460554005582
393,0.0038777967619715377
394,0.0006458693654670711
395,0.0016422201972956347
396,0.0009894839909097165
397,0.0013757223185298117
398,0.0022152455652563194
